做法	zuò fǎ	practice; behavior; way of doing a thing	NHSK{i}
做饭	zuò fàn	cook	NHSK{i}
爱心	àixīn	love	NHSK{i}
安排	ānpái	arrange	NHSK{i}
安装	ānzhuāng	install	NHSK{i}
按	àn	press; push; check; restrain	NHSK{i}
按照	ànzhào	according to	NHSK{i}
把（介）	bǎ	(particle marking the following noun as a direct object)	NHSK{i}
把（量）	bǎ	(measure word)	NHSK{i}
把握	bǎwò	grasp	NHSK{i}
白（副）	bái	without results; in vain; waste efforts	NHSK{i}
白菜	bái cài	Chinese cabbage	NHSK{i}
班级	bān jí	class	NHSK{i}
搬	bān	turn; move	NHSK{i}
搬家	bān jiā	move; move house	NHSK{i}
板	bǎn	board; plank; shutter	NHSK{i}
办理	bànlǐ	handle	NHSK{i}
保	bǎo	defend; protect; keep; guarantee; ensure	NHSK{i}
保安	bǎo ān	security guard; public security; ensure safety	NHSK{i}
保持	bǎochí	keep	NHSK{i}
保存	bǎocún	Preservation	NHSK{i}
保护	bǎohù	protect	NHSK{i}
保留	bǎoliú	Retain	NHSK{i}
保险	bǎoxiǎn	Insurance	NHSK{i}
保证	bǎozhèng	ensure	NHSK{i}
报（名）	bào	newspaper; periodical; journal; report; telegram	NHSK{i}
报到	bàodào	register,check in	NHSK{i}
报道	bàodào	report	NHSK{i}
报告	bàogào	Presentation	NHSK{i}
背	bèi	Back	NHSK{i}
北部	běi bù	north	NHSK{i}
背（名）	bèi	back of the body; back side of an object	NHSK{i}
背后	bèi hòu	behind; at the back; in the rear	NHSK{i}
被	bèi	cover	NHSK{i}
被子	bèizi	quilt	NHSK{i}
本来	běnlái	originally	NHSK{i}
本领	běnlǐng	ability	NHSK{i}
本事	běnshi	Skill	NHSK{i}
比较	bǐjiào	compare	NHSK{i}
比例	bǐlì	Proportion	NHSK{i}
比赛	bǐsài	Match	NHSK{i}
必然	bìrán	Inevitable	NHSK{i}
必要	bìyào	necessary	NHSK{i}
变化	biànhuà	change	NHSK{i}
变为	biàn wéi	become; turn into; change into	NHSK{i}
标题	biāotí	title; heading	NHSK{i}
标准	biāozhǔn	standard	NHSK{i}
表达	biǎodá	Expression	NHSK{i}
表格	biǎogé	form	NHSK{i}
表面	biǎomiàn	surface	NHSK{i}
表明	biǎomíng	Indicate	NHSK{i}
表现	biǎoxiàn	performance	NHSK{i}
表演	biǎoyǎn	perform	NHSK{i}
并（副、连）	bìng	and; also; equally; simultaneously; side by side	NHSK{i}
并且	bìngqiě	also	NHSK{i}
播出	bō chū	broadcast; on the air	NHSK{i}
播放	bōfàng	play	NHSK{i}
不必	bú bì	need not; not have to	NHSK{i}
不断	búduàn	Constantly	NHSK{i}
不论	bú lùn	whether; no matter; whether … or	NHSK{i}
补	bǔ	repair; mend; patch; supply; make up for	NHSK{i}
补充	bǔchōng	supplement	NHSK{i}
不安	bù’ān	Uneasy	NHSK{i}
不得不	bùdébù	Cannot but	NHSK{i}
不光	bù guāng	not only	NHSK{i}
不仅	bùjǐn	not only	NHSK{i}
布	bù	cloth	NHSK{i}
步	bù	step; stage; walk; foot	NHSK{i}
部	bù	unit; ministry; department;  part; section	NHSK{i}
部门	bùmén	department	NHSK{i}
部长	bù zhǎng	minister; head of a department	NHSK{i}
才能	cái néng	talent; ability; gift	NHSK{i}
采取	cǎiqǔ	take, adpopt	NHSK{i}
采用	cǎi yòng	put to use; adopt; use; employ	NHSK{i}
彩色	cǎi sè	multicolour; colour	NHSK{i}
曾经	céngjīng	once	NHSK{i}
产生	chǎnshēng	produce	NHSK{i}
长城	Chángchéng	The Great Wall	NHSK{i}
长处	cháng chù	strength; forte; strong point	NHSK{i}
长期	cháng qī	over a long period of time; long-term	NHSK{i}
厂	chǎng	factory; mill; plant; works	NHSK{i}
场合	chǎnghé	occasion	NHSK{i}
场所	chǎngsuǒ	place	NHSK{i}
超级	chāojí	super	NHSK{i}
朝	cháo	towards	NHSK{i}
吵	chǎo	Noisy	NHSK{i}
吵架	chǎojià	quarrel	NHSK{i}
衬衫	chènshān	shirt	NHSK{i}
衬衣	chèn yī	shirt	NHSK{i}
称为	chēng wéi	call; be called; be known as	NHSK{i}
成功	chénggōng	Success	NHSK{i}
成果	chéngguǒ	Achievements	NHSK{i}
成就	chéngjiù	achievement	NHSK{i}
成立	chénglì	establish	NHSK{i}
成熟	chéngshú	mature	NHSK{i}
成员	chéngyuán	member	NHSK{i}
成长	chéngzhǎng	Grow up	NHSK{i}
城	chéng	city; town	NHSK{i}
城市	chéngshì	City	NHSK{i}
程度	chéngdù	degree	NHSK{i}
持续	chíxù	Continued	NHSK{i}
充满	chōngmǎn	full of	NHSK{i}
重	zhòng	heavy	NHSK{i}
初	chū	beginning; start; basis; at the beginning of	NHSK{i}
初（初一）	chū （chū yī）	prefix (first grade of junior high school )	NHSK{i}
初步	chūbù	preliminary	NHSK{i}
初级	chūjí	primary	NHSK{i}
初中	chū zhōng	junior high school	NHSK{i}
除了	chúle	except	NHSK{i}
处理	chǔlǐ	Handle	NHSK{i}
传	chuán	pass; pass on; hand down; impart; spread; transmit	NHSK{i}
传播	chuánbō	spread	NHSK{i}
传来	chuán lái	came; come through	NHSK{i}
传说	chuánshuō	Legend	NHSK{i}
创新	chuàngxīn	innovate	NHSK{i}
创业	chuàngyè	carve out	NHSK{i}
创造	chuàngzào	create	NHSK{i}
创作	chuàngzuò	A literary creation	NHSK{i}
从来	cónglái	Always	NHSK{i}
从前	cóngqián	before	NHSK{i}
从事	cóngshì	Be engaged in	NHSK{i}
村	cūn	village; hamlet	NHSK{i}
存	cún	Deposit	NHSK{i}
存在	cúnzài	existence	NHSK{i}
错误	cuòwù	error	NHSK{i}
达到	dádào	Achieve	NHSK{i}
打破	dǎ pò	break; smash	NHSK{i}
打听	dǎting	Inquire	NHSK{i}
大概	dàgài	Probably	NHSK{i}
大使馆	dàshǐguǎn	Embassy	NHSK{i}
大约	dàyuē	about	NHSK{i}
大夫	dàifu	Doctor	NHSK{i}
代	dài	substitute; replace; take the place of	NHSK{i}
代表	dàibiǎo	representative	NHSK{i}
代表团	dài biǎo tuán	delegation; mission; deputation	NHSK{i}
带动	dài dòng	drive; spur	NHSK{i}
带领	dàilǐng	lead	NHSK{i}
单元	dānyuán	unit	NHSK{i}
当初	dāngchū	Original	NHSK{i}
当地	dāngdì	Local	NHSK{i}
当然	dāngrán	Of course	NHSK{i}
当中	dāng zhōng	among; in the middle; in the centre	NHSK{i}
刀	dāo	knife	NHSK{i}
导演	dǎoyǎn	director	NHSK{i}
到达	dàodá	Arrive	NHSK{i}
到底	dàodǐ	To the end	NHSK{i}
得分	dé fēn	score	NHSK{i}
等待	děngdài	wait for	NHSK{i}
底下	dǐ xià	under; below; beneath	NHSK{i}
地区	dìqū	region	NHSK{i}
电视剧	diàn shì jù	TV series; television drama	NHSK{i}
电视台	diàn shì tái	TV station	NHSK{i}
电台	diàntái	radio station	NHSK{i}
电子邮件	diànzǐyóujiàn	E-mail	NHSK{i}
调	diào	transfer; shift; move	NHSK{i}
调查	diàochá	investigation	NHSK{i}
订	dìng	conclude; draw up; order; revise	NHSK{i}
定期	dìngqī	regular	NHSK{i}
东部	dōng bù	east	NHSK{i}
动力	dònglì	power, motivation	NHSK{i}
动人	dòng rén	moving; touching	NHSK{i}
读者	dú zhě	reader	NHSK{i}
短处	duǎn chù	shortcoming; demerit	NHSK{i}
短裤	duǎn kù	shorts	NHSK{i}
短期	duǎn qī	short term	NHSK{i}
断	duàn	break	NHSK{i}
队员	duì yuán	team member	NHSK{i}
对待	duìdài	treat	NHSK{i}
对方	duìfāng	Other party	NHSK{i}
对手	duìshǒu	Opponent	NHSK{i}
对象	duìxiàng	object	NHSK{i}
顿	dùn	Meal	NHSK{i}
发表	fābiǎo	Publish	NHSK{i}
发出	fā chū	issue; send out; give off; emit	NHSK{i}
发达	fādá	developed	NHSK{i}
发动	fādòng	Launch	NHSK{i}
发明	fāmíng	Invention	NHSK{i}
发生	fāshēng	Happen	NHSK{i}
发送	fā sòng	send; transmit; dispatch; ship; forward	NHSK{i}
发言	fāyán	speak	NHSK{i}
发展	fāzhǎn	Development	NHSK{i}
反对	fǎnduì	Opposition	NHSK{i}
反复	fǎnfù	Repeatedly	NHSK{i}
反应	fǎnyìng	reaction	NHSK{i}
反正	fǎnzhèng	anyway	NHSK{i}
范围	fànwéi	Range	NHSK{i}
方式	fāngshì	mode	NHSK{i}
防	fáng	guard against; defend	NHSK{i}
防止	fángzhǐ	Prevent	NHSK{i}
房东	fángdōng	landlord	NHSK{i}
房屋	fáng wū	houses; buildings; tenement	NHSK{i}
房租	fáng zū	rent	NHSK{i}
访问	fǎngwèn	Visit	NHSK{i}
放到	fàng dào	put to; put into	NHSK{i}
飞行	fēi xíng	flight; flying	NHSK{i}
费	fèi	fee; cost	NHSK{i}
费用	fèi yòng	cost; expenses; outlay	NHSK{i}
分别	fēnbié	part	NHSK{i}
分配	fēnpèi	distribution	NHSK{i}
分组	fēn zǔ	grouping	NHSK{i}
丰富	fēngfù	rich	NHSK{i}
风险	fēngxiǎn	risk	NHSK{i}
否定	fǒudìng	negative	NHSK{i}
否认	fǒurèn	deny	NHSK{i}
服装	fúzhuāng	costume; dress	NHSK{i}
福	fú	blessing; good fortune	NHSK{i}
父母	fù mǔ	father and mother; parents	NHSK{i}
父亲	fùqīn	father	NHSK{i}
付	fù	pay; commit; hand over	NHSK{i}
负责	fùzé	Be responsible for	NHSK{i}
复印	fùyìn	To copy	NHSK{i}
复杂	fùzá	complex	NHSK{i}
富	fù	rich	NHSK{i}
改进	gǎijìn	Improvement	NHSK{i}
改造	gǎi zào	transform; reform	NHSK{i}
概念	gàiniàn	concept	NHSK{i}
赶	gǎn	catch up with	NHSK{i}
赶到	gǎn dào	arrived; get to	NHSK{i}
赶紧	gǎnjǐn	Quickly	NHSK{i}
赶快	gǎnkuài	Come on	NHSK{i}
敢	gǎn	dare	NHSK{i}
感冒	gǎnmào	Cold	NHSK{i}
感情	gǎnqíng	feeling	NHSK{i}
感受	gǎnshòu	feel	NHSK{i}
干吗	gàn má	Why	NHSK{i}
高速	gāo sù	high speed	NHSK{i}
高速公路	gāosùgōnglù	Expressway	NHSK{i}
告别	gàobié	farewell	NHSK{i}
歌迷	gē mí	fan	NHSK{i}
歌声	gē shēng	singing	NHSK{i}
歌手	gē shǒu	singer; vocalist	NHSK{i}
个人	gèrén	personal	NHSK{i}
个性	gèxìng	personality	NHSK{i}
各	gè	various	NHSK{i}
各地	gè dì	various regions; everywhere	NHSK{i}
各位	gè wèi	everybody	NHSK{i}
各种	gè zhǒng	all kinds; various; every kind	NHSK{i}
各自	gèzì	Each	NHSK{i}
根本	gēnběn	at all	NHSK{i}
更加	gèng jiā	more; even more	NHSK{i}
工厂	gōngchǎng	factory	NHSK{i}
工程师	gōngchéngshī	Engineer	NHSK{i}
工夫	gōng fu	time	NHSK{i}
工具	gōngjù	tool	NHSK{i}
工业	gōngyè	Industry	NHSK{i}
工资	gōngzī	wages	NHSK{i}
公布	gōngbù	Publish	NHSK{i}
公共	gōng gòng	public; common; community	NHSK{i}
公开	gōngkāi	open	NHSK{i}
公民	gōngmín	citizen	NHSK{i}
公务员	gōng wù yuán	civil servant; public functionary	NHSK{i}
功夫	gōngfu	Kungfu	NHSK{i}
功课	gōng kè	homework; schoolwork; classwork	NHSK{i}
功能	gōngnéng	function	NHSK{i}
共同	gòngtóng	common	NHSK{i}
共有	gòng yǒu	have altogether; share; owned by all	NHSK{i}
姑娘	gūniang	girl	NHSK{i}
古	gǔ	ancient; old	NHSK{i}
古代	gǔdài	Ancient	NHSK{i}
故乡	gùxiāng	Hometown	NHSK{i}
挂	guà	hang	NHSK{i}
关系	guānxì	relationship	NHSK{i}
关注	guān zhù	attention; follow with interest; pay close attention; show solicitude for	NHSK{i}
观察	guānchá	observation	NHSK{i}
观看	guān kàn	watch; view	NHSK{i}
观念	guānniàn	concept	NHSK{i}
观众	guānzhòng	Audience	NHSK{i}
管	guǎn	control; be in charge of; manage; run	NHSK{i}
管理	guǎnlǐ	Administration	NHSK{i}
光	guāng	light	NHSK{i}
光明	guāngmíng	light	NHSK{i}
广播	guǎngbō	Radio broadcast	NHSK{i}
广大	guǎngdà	Vast	NHSK{i}
规定	guīdìng	Regulations	NHSK{i}
规范	guīfàn	criterion; rule	NHSK{i}
国内	guó nèi	domestic; internal	NHSK{i}
国庆	guó qìng	National Day	NHSK{i}
果然	guǒrán	Sure enough	NHSK{i}
果汁	guǒzhī	fruit juice	NHSK{i}
过程	guòchéng	process	NHSK{i}
过去（名）	guò qù	past; old; foretime	NHSK{i}
哈哈	hā hā	ha-ha	NHSK{i}
海关	hǎiguān	Customs	NHSK{i}
害怕	hàipà	Fear	NHSK{i}
行	háng	row，line	NHSK{i}
好好	hǎo hǎo	really good, really nice	NHSK{i}
好奇	hàoqí	Be curious	NHSK{i}
合	hé	close; shut; be equal to; add up to; join	NHSK{i}
合法	héfǎ	legitimate	NHSK{i}
合格	hégé	qualified	NHSK{i}
合理	hélǐ	reasonable	NHSK{i}
合作	hézuò	cooperation	NHSK{i}
和平	hépíng	peace	NHSK{i}
红茶	hóng chá	black tea	NHSK{i}
红酒	hóng jiǔ	red wine	NHSK{i}
后果	hòuguǒ	Consequence	NHSK{i}
后面	hòumiàn	behind	NHSK{i}
后年	hòu nián	the year after next	NHSK{i}
互联网	hùliánwǎng	Internet	NHSK{i}
互相	hùxiāng	each other	NHSK{i}
划船	huá chuán	row; paddle a boat; go boating	NHSK{i}
华人	huá rén	Chinese; ethnic Chinese	NHSK{i}
化（现代化）	huà （xiàn dài huà）	suffix (modernize; modernization)	NHSK{i}
话剧	huà jù	drama	NHSK{i}
话题	huàtí	Topic of conversation	NHSK{i}
欢乐	huānlè	Happy	NHSK{i}
环	huán	ring; loop; link; annulus	NHSK{i}
环保	huán bǎo	environmental protection	NHSK{i}
环境	huánjìng	Environment	NHSK{i}
会议	huìyì	Meeting	NHSK{i}
会员	huì yuán	membership	NHSK{i}
活	huó	live; save; work; living; alive	NHSK{i}
火（名）	huǒ	fire; anger; temper	NHSK{i}
机器	jīqì	machine	NHSK{i}
积极	jījí	positive	NHSK{i}
基本	jīběn	basic	NHSK{i}
基本上	jī běn shàng	basically	NHSK{i}
基础	jīchǔ	Basics	NHSK{i}
及时	jíshí	timely	NHSK{i}
…极了	… jí le	extremely; exceedingly	NHSK{i}
集体	jítǐ	collective	NHSK{i}
集中	jízhōng	focus	NHSK{i}
计算	jìsuàn	Calculation	NHSK{i}
记录	jìlù	Record	NHSK{i}
记者	jìzhě	Reporter	NHSK{i}
纪录	jìlù	Record	NHSK{i}
纪念	jìniàn	Anniversary	NHSK{i}
技术	jìshù	technology	NHSK{i}
继续	jìxù	Continue	NHSK{i}
加工	jiāgōng	machining	NHSK{i}
加快	jiā kuài	speed up; accelerate	NHSK{i}
加强	jiā qiáng	strengthen; reinforce	NHSK{i}
家具	jiājù	furniture	NHSK{i}
家属	jiāshǔ	family members	NHSK{i}
家乡	jiāxiāng	Hometown	NHSK{i}
价格	jiàgé	Price	NHSK{i}
价钱	jià qián	price	NHSK{i}
价值	jiàzhí	value	NHSK{i}
架	jià	frame; rack; shelf; stand	NHSK{i}
坚持	jiānchí	Insist	NHSK{i}
坚决	jiānjué	firm	NHSK{i}
坚强	jiānqiáng	Firm	NHSK{i}
简单	jiǎndān	simple	NHSK{i}
简直	jiǎnzhí	simply	NHSK{i}
建	jiàn	build; construct; erect; establish; set up; found	NHSK{i}
建成	jiàn chéng	built up	NHSK{i}
建立	jiànlì	establish	NHSK{i}
建设	jiànshè	build	NHSK{i}
建议	jiànyì	proposal	NHSK{i}
将近	jiāngjìn	nearly	NHSK{i}
将来	jiānglái	future	NHSK{i}
交费	jiāo fèi	pay	NHSK{i}
交警	jiāo jǐng	traffic police	NHSK{i}
交流	jiāoliú	Communication	NHSK{i}
交往	jiāowǎng	affiliate with	NHSK{i}
交易	jiāoyì	transaction	NHSK{i}
叫（介）	jiào	(preposition)	NHSK{i}
较	jiào	compare; comparatively; relatively; fairly; quite; rather	NHSK{i}
教材	jiàocái	teaching material	NHSK{i}
教练	jiàoliàn	coach	NHSK{i}
结实	jiēshi	strong	NHSK{i}
接待	jiēdài	Reception	NHSK{i}
接近	jiējìn	near	NHSK{i}
节约	jiéyuē	save	NHSK{i}
结合	jiéhé	Combination	NHSK{i}
结婚	jiéhūn	marry	NHSK{i}
结束	jiéshù	End	NHSK{i}
解决	jiějué	Solve	NHSK{i}
解开	jiě kāi	undo; untie; unfasten; unbutton	NHSK{i}
金	jīn	gold	NHSK{i}
金牌	jīn pái	gold medal	NHSK{i}
仅	jǐn	only; merely; barely	NHSK{i}
仅仅	jǐn jǐn	only; merely; barely	NHSK{i}
尽量	jǐnliàng	as far as possible	NHSK{i}
紧	jǐn	tight; close; urgent; strict	NHSK{i}
紧急	jǐnjí	urgent	NHSK{i}
紧张	jǐnzhāng	Nervous	NHSK{i}
进步	jìnbù	progress	NHSK{i}
进一步	jìn yí bù	go a step further; further	NHSK{i}
进展	jìnzhǎn	evolve; get along	NHSK{i}
近期	jìn qī	recent	NHSK{i}
京剧	jīngjù	Beijing opera	NHSK{i}
经济	jīngjì	Economics	NHSK{i}
经历	jīnglì	experience	NHSK{i}
经验	jīngyàn	experience	NHSK{i}
经营	jīngyíng	Management	NHSK{i}
精彩	jīngcǎi	Marvellous	NHSK{i}
精神	jīngshén	spirit, mind	NHSK{i}
精神	jīngshen	lively, vigour	NHSK{i}
景色	jǐngsè	scenery	NHSK{i}
警察	jǐngchá	Police	NHSK{i}
静	jìng	silent; quiet; calm	NHSK{i}
久	jiǔ	long	NHSK{i}
旧	jiù	used	NHSK{i}
救	jiù	save	NHSK{i}
就是	jiù shì	precisely; exactly; just like	NHSK{i}
就业	jiùyè	take up an occupation	NHSK{i}
举办	jǔbàn	hold	NHSK{i}
具体	jùtǐ	specific	NHSK{i}
具有	jù yǒu	possess; have; be provided with	NHSK{i}
剧场	jù chǎng	theater	NHSK{i}
据说	jùshuō	allegedly	NHSK{i}
决定	juédìng	Decision	NHSK{i}
决赛	juésài	Finals	NHSK{i}
决心	juéxīn	Determination	NHSK{i}
绝对	juéduì	Absolutely	NHSK{i}
咖啡	kāfēi	Coffee	NHSK{i}
开发	kāifā	Development	NHSK{i}
开放	kāifàng	To open up	NHSK{i}
开始	kāishǐ	start	NHSK{i}
开业	kāi yè	start business; open a private practice	NHSK{i}
开展	kāizhǎn	Develop	NHSK{i}
看起来	kàn qǐ lái	look like	NHSK{i}
看上去	kàn shàng qù	seem	NHSK{i}
考验	kǎoyàn	test	NHSK{i}
科技	kē jì	science and technology	NHSK{i}
可靠	kěkào	reliable	NHSK{i}
可乐	kě lè	coke; cola	NHSK{i}
克服	kèfú	Overcome	NHSK{i}
客观	kèguān	objective	NHSK{i}
课程	kèchéng	curriculum	NHSK{i}
空	kōng	empty	NHSK{i}
空调	kōngtiáo	Air conditioner	NHSK{i}
恐怕	kǒngpà	I’m afraid	NHSK{i}
空儿	kòngr	free time	NHSK{i}
裤子	kùzi	trousers	NHSK{i}
快速	kuài sù	fast; high-speed	NHSK{i}
困	kùn	sleepy	NHSK{i}
困难	kùnnán	difficulty	NHSK{i}
浪费	làngfèi	Waste	NHSK{i}
老百姓	lǎobǎixìng	Ordinary people	NHSK{i}
老板	lǎobǎn	Boss	NHSK{i}
老太太	lǎo tài tai	old lady	NHSK{i}
老头儿	lǎo tóur	old man	NHSK{i}
乐	lè	happy; laugh; cheerful	NHSK{i}
乐观	lèguān	optimistic	NHSK{i}
类	lèi	class; category; kind; type	NHSK{i}
类似	lèisì	Similar	NHSK{i}
离婚	líhūn	divorce	NHSK{i}
里面	lǐ miàn	inside; interior	NHSK{i}
理发	lǐfà	Haircut	NHSK{i}
理解	lǐjiě	Understand	NHSK{i}
理论	lǐlùn	theory	NHSK{i}
理由	lǐyóu	Reason	NHSK{i}
力	lì	power; force	NHSK{i}
力量	lìliàng	Power	NHSK{i}
立刻	lìkè	immediately	NHSK{i}
利用	lìyòng	utilize	NHSK{i}
连	lián	even	NHSK{i}
连忙	liánmáng	Hurriedly	NHSK{i}
连续	liánxù	serial	NHSK{i}
连续剧	lián xù jù	series; soap opera	NHSK{i}
联合	liánhé	union	NHSK{i}
联合国	lián hé guó	United Nations	NHSK{i}
联系	liánxì	contact	NHSK{i}
凉水	liáng shuǐ	cold water; unboiled water	NHSK{i}
了	le	past tense marker	NHSK{i}
领	lǐng	lead; receive; get; understand	NHSK{i}
领导	lǐngdǎo	Leader	NHSK{i}
领先	lǐngxiān	keep ahead	NHSK{i}
另外	lìngwài	in addition	NHSK{i}
另一方面	lìng yì fāng miàn	on the other hand	NHSK{i}
留学	liúxué	Overseas Study	NHSK{i}
龙	lóng	dragon	NHSK{i}
录	lù	record; write down; copy	NHSK{i}
录音	lùyīn	Sound recording	NHSK{i}
路线	lù xiàn	path; route; way; line	NHSK{i}
旅馆	lǚ guǎn	hotel	NHSK{i}
旅行社	lǚ xíng shè	travel agency	NHSK{i}
绿茶	lǜ chá	green tea	NHSK{i}
乱	luàn	chaos	NHSK{i}
落后	luòhòu	backward	NHSK{i}
麻烦	máfan	trouble	NHSK{i}
马	mǎ	Horse	NHSK{i}
满足	mǎnzú	satisfy	NHSK{i}
慢慢	màn màn	slowly	NHSK{i}
毛（名）	máo	a fractional unit of money in China; hair; fur	NHSK{i}
毛病	máobìng	Trouble	NHSK{i}
没用	méi yòng	useless	NHSK{i}
媒体	méitǐ	media	NHSK{i}
每	měi	each	NHSK{i}
美	měi	beautiful; pretty	NHSK{i}
美好	měi hǎo	fine; happy; glorious	NHSK{i}
美丽	měilì	beautiful	NHSK{i}
美食	měi shí	delicious food ; gourmet	NHSK{i}
美术	měishù	Fine Arts	NHSK{i}
美元	měi yuán	U.S. dollar	NHSK{i}
迷	mí	fan; confused; be crazy about	NHSK{i}
米（名）	mǐ	meter; rice	NHSK{i}
面对	miànduì	Face	NHSK{i}
面积	miànjī	The measure of area	NHSK{i}
民间	mínjiān	nongovernmental	NHSK{i}
民族	mínzú	Nation	NHSK{i}
明确	míngquè	To make clear	NHSK{i}
明显	míngxiǎn	obvious	NHSK{i}
命运	mìngyùn	fate	NHSK{i}
某	mǒu	some	NHSK{i}
母亲	mǔqīn	mother	NHSK{i}
木头	mùtou	wood	NHSK{i}
目标	mùbiāo	target	NHSK{i}
目前	mùqián	at present	NHSK{i}
奶茶	nǎi chá	milk tea	NHSK{i}
男子	nán zǐ	man; male	NHSK{i}
南部	nán bù	south	NHSK{i}
难道	nándào	could it be said that …	NHSK{i}
难度	nán dù	difficulty	NHSK{i}
内	nèi	within	NHSK{i}
内容	nèiróng	content	NHSK{i}
内心	nèi xīn	heart; inner centre	NHSK{i}
能不能	néng bù néng	can or not	NHSK{i}
能力	nénglì	ability	NHSK{i}
年初	nián chū	beginning of the year	NHSK{i}
年代	niándài	years	NHSK{i}
年底	nián dǐ	end of the year	NHSK{i}
年纪	niánjì	Age	NHSK{i}
念	niàn	Read	NHSK{i}
牛（名）	niú	cattle; ox; cow	NHSK{i}
农村	nóngcūn	countryside	NHSK{i}
农民	nóngmín	farmer	NHSK{i}
农业	nóngyè	Agriculture	NHSK{i}
女子	nǚ zǐ	woman; female	NHSK{i}
暖和	nuǎnhuo	warm	NHSK{i}
怕（副）	pà	perhaps; afraid	NHSK{i}
拍	pāi	beat	NHSK{i}
排（动）	pái	arrange; put in order; exclude; rehearse	NHSK{i}
排名	pái míng	rank	NHSK{i}
牌子	pái zi	brand; trademark; plate; sign	NHSK{i}
派	pài	send	NHSK{i}
判断	pànduàn	judge	NHSK{i}
胖	pàng	fat	NHSK{i}
跑步	pǎobù	Run	NHSK{i}
配	pèi	match; mix; join; fit	NHSK{i}
配合	pèihé	Coordination	NHSK{i}
批评	pīpíng	criticism	NHSK{i}
批准	pīzhǔn	Approval	NHSK{i}
皮	pí	skin; leather; fur; cover; sheet	NHSK{i}
皮包	pí bāo	purse; briefcase; portfolio	NHSK{i}
啤酒	píjiǔ	Beer	NHSK{i}
票价	piào jià	ticket price; fare	NHSK{i}
评价	píngjià	evaluation	NHSK{i}
苹果	píngguǒ	Apple	NHSK{i}
破	pò	broken	NHSK{i}
破坏	pòhuài	Destruction	NHSK{i}
普遍	pǔbiàn	universal	NHSK{i}
普及	pǔjí	Universal	NHSK{i}
期	qī	period; time; term; expect	NHSK{i}
齐	qí	together; uniform; neat; be level with	NHSK{i}
其次	qícì	Secondly	NHSK{i}
其实	qíshí	actually	NHSK{i}
奇怪	qíguài	strange	NHSK{i}
气候	qìhòu	climate	NHSK{i}
千万	qiānwàn	Must	NHSK{i}
前后	qián hòu	front and back; from start to finish; around	NHSK{i}
前进	qián jìn	advance; go forward; march	NHSK{i}
前面	qiánmiàn	Front	NHSK{i}
前往	qián wǎng	go to; leave for; proceed	NHSK{i}
强	qiáng	strong; powerful; better	NHSK{i}
强大	qiáng dà	powerful; formidable; strong	NHSK{i}
强调	qiángdiào	Emphasize	NHSK{i}
强烈	qiángliè	strong	NHSK{i}
桥	qiáo	Bridge	NHSK{i}
巧	qiǎo	opportunely; skilful; deceitful	NHSK{i}
亲	qīn	dear; close; intimate; relative	NHSK{i}
亲切	qīnqiè	kind	NHSK{i}
亲人	qīn rén	relative	NHSK{i}
亲自	qīnzì	personally	NHSK{i}
情感	qíng gǎn	feeling; emotion	NHSK{i}
情况	qíngkuàng	Situation	NHSK{i}
请教	qǐngjiào	Consult	NHSK{i}
庆祝	qìngzhù	Celebrate	NHSK{i}
球迷	qiúmí	fans (ball game)	NHSK{i}
区	qū	area; district; region	NHSK{i}
区别	qūbié	Difference	NHSK{i}
取消	qǔxiāo	cancel	NHSK{i}
去世	qùshì	Death	NHSK{i}
全场	quán chǎng	the whole audience	NHSK{i}
全面	quánmiàn	comprehensive	NHSK{i}
全球	quán qiú	global; the whole world	NHSK{i}
缺	quē	be short of; lack	NHSK{i}
缺点	quēdiǎn	shortcoming	NHSK{i}
缺少	quēshǎo	Lack	NHSK{i}
确保	quèbǎo	ensure	NHSK{i}
确定	quèdìng	Determine	NHSK{i}
确实	quèshí	Exactly	NHSK{i}
裙子	qúnzi	skirt	NHSK{i}
群	qún	group	NHSK{i}
热爱	rè’ài	Ardently love	NHSK{i}
热烈	rèliè	warm	NHSK{i}
人才	réncái	talented person	NHSK{i}
人工	réngōng	artificial	NHSK{i}
人类	rénlèi	Human beings	NHSK{i}
人民	rén mín	people	NHSK{i}
人民币	rénmínbì	RMB	NHSK{i}
人群	rén qún	crowd; throng	NHSK{i}
人生	rénshēng	Life	NHSK{i}
人员	rényuán	personnel	NHSK{i}
认出	rèn chū	recognize; identify; make out	NHSK{i}
认得	rèn dé	know; recognize	NHSK{i}
认可	rènkě	certificate; ratify	NHSK{i}
任（动）	rèn	appoint; assign	NHSK{i}
任（连）	rèn	no matter (how, what, etc.)	NHSK{i}
任何	rènhé	whatever, any	NHSK{i}
任务	rènwu	task	NHSK{i}
仍	réng	still; remain; yet	NHSK{i}
仍然	réngrán	still	NHSK{i}
日常	rìcháng	daily	NHSK{i}
容易	róngyì	easily	NHSK{i}
如何	rúhé	How	NHSK{i}
散步	sànbù	Take a walk	NHSK{i}
沙发	shāfā	Sofa	NHSK{i}
沙子	shā zi	sand; grit	NHSK{i}
伤	shāng	hurt; be harmful; be distressed; get sick of	NHSK{i}
伤心	shāngxīn	Sad	NHSK{i}
商品	shāngpǐn	commodity	NHSK{i}
商业	shāngyè	business	NHSK{i}
上来	shàng lái	come up	NHSK{i}
上面	shàng miàn	above; on top of	NHSK{i}
上去	shàng qù	go up	NHSK{i}
上升	shàng shēng	rise; go up	NHSK{i}
