黑草	hēi cǎo	n. Black+grass. This Internet slang term refers to Wallace Chung’s male fans.
带节奏	dài jié zòu	v. Lead+rhythm. <Gaming terminology> To instigate a fight. This Internet slang term is originally used to describe a gamer who determines the strategies for the whole team in a group video or computer game. Now it is used to describe an Internet user who misleads others with wrong information or offensive language in online discussions and instigates verbal fights among groups holding opposing views.
照骗	zhào piàn	n. Photo+deception. [Inaccurate] photo. This Internet slang term refers to a photo that does not truthfully reflect a person’s appearance. It is usually over-photoshopped. This term and 照片 [zhào piàn/pian] are homophones.
猪精女孩	zhū jīng nǚ hái	n. <Fandom Terminology> Pig spirit+girl. This sexist Internet slang term originally referred to female fans who eat a lot like pigs and feel so good about themselves and therefore are annoying to others. Now it also refers to fat, ugly women with a histrionic personality. Sometimes it is used for self-mockery.
逆天改命	nì tiān gǎi mìng	<Expression> Defy heaven and change one’s destiny. This expression comes from the TV series Fighter of the Destiny. The protagonist Chen Changsheng is plagued with an incurable illness, fated not to live past the age of twenty. He is therefore determined to find the magic stone that will change his fate.
割	gē	v. Cut. This Internet slang term is widely used on The Encyclopedia of Awkwardness, a Chinese humor website, to indicate the transition from background information to the main part of the joke. 
抖机灵	dǒu jī ling	<Expression> Shake+cleverness. Make a wisecrack. This expression is used slightly negatively to describe people who quip to show off how witty they are.
断眉	duàn méi	n. Broken eyebrow. This Internet slang term is an affectionate nickname for Charlie Puth.
囧雪诺	jiǒng xuě nuò	n. Awkward+Snow. This Internet slang term is an affectionate nickname for Jon Snow, a character in Game of Thrones, because of 囧 [jiǒng] sounds like “Jon.”
妈卖批	mā mài pī	<Expletive>This is a sexist expletive phrase from the Chongqing dialect. It means “Your mom is a prostitute.” The alternatives are mmp [pinyin acronym] and X賣批 [mā mài pī].
娘炮	niáng pào	n. & adj. An effeminate man. Dander. This Internet slang term is a sexist term to describe metrosexuals and men with feminine qualities.
群嘲	qún cháo	v. Group+mock. (Of a group of people) to laugh at someone.
E神	E shén	n. E+deity. A nickname for Eason Chan, a Hong Kong singer, because it sounds like “Eason.”
神经病啊	shén jīng bìng a	<Expression> [One of Xue Zhiqian’s pet phrases] Neurotic! This expression means “Are you crazy?” or “Are you nuts?”. 
我不要面子的啊	wǒ bú yào miàn zi de a	[One of Xue Zhiqian’s pet phrases] [You think] I don’t want face?! This expression means “You think I don’t want a good reputation?”. 
整段垮掉	zhěng duàn kuǎ diào	[One of Xue Zhiqian’s pet phrases] The whole segment collapses. This expression means “Epic fail!”
高仿号	gāo fǎng hào	n. High+imitate+account. Weibo accounts that pretend to be owned by celebrities in order to attract followers. Such accounts often steal celebrities’ pictures and imitate their writing styles. Oversharing is another common weakness among those fake accounts. When an celebrity posts weibos too often or displays qualities that are little known to the public on Weibo, their fans will also quip that those celebrities’ weibo accounts are fakes.
霸气侧漏	bà qì cè lòu	<Expression> Swag+side leakage [as of sanitary towels]. This expression humorously describes a person’s excessive domineering presence or pompous display of expertise or fortune that makes people around him or her slightly uncomfortable.
犀利	xī lì	adj. Incisive. This Internet slang term is often used to describe a piercing glance, a sharp-witted person, or an accurate and cutting remark.
犀利哥	xī lì gē	n. Brother Incisive. A homeless man called Cheng Guorong who was dubbed “Brother Incisive” on China’s Internet in 2010 for his piercing gaze and outlandish outfits.
放飞自我	fàng fēi zì wǒ	<Expression> Allow oneself to take off. This Internet slang term is used humorously to describe someone who behaves with careless abandon. It can be either positive or negative.
喜大普奔	xǐ dà pǔ bēn	<Expression> [Of news, etc. ] so thrilling that everyone is rejoicing and spreading the word. This expression is an acronym combining the first characters of four idioms:
喜闻乐见	xǐ wén lè jiàn	Love to see and hear. 
大快人心	dà kuài rén xīn	[usually of the punishment of an evil-doer] Most gratifying to the people. 
普天同庆	pǔ tiān tóng qìng	The whole world or nation rejoices. 
奔走相告	bēn zǒu xiāng gào	Run around spreading the news. 
围笑	wéi xiào	v. & n. Surround+smile. Smile. This Internet slang term, an alternative of 微笑 [wēi xiào] “smile” because they sound alike, mimics the Taiwanese Mandarin accent.
戏精	xì jīng	n. Drama+spirit. An attention-seeking person with a histrionic display of emotions and/or opinions. This Internet slang term is sometimes used humorously.
颜即正义	yán jì zhèng yì	<Expression> Appearance is justice. This expression is used to humorously defend one’s preference for nice-looking people, to the dismay of plain-looking people and those who are against body shaming. The expression is sometimes used sarcastically.
皮皮虾，我们走	pí pí xiā, wǒ men zǒu	<Expression> Mantis shrimp, let’s go. This expression is used humorously to show discontent and threaten to exit the online conversation.
锁场	suǒ chǎng	v. To lock the auditorium. This Internet slang term describes the phenomenon that ardent fans purchase one to two movie tickets for each movie auditorium where their idols’ movie is scheduled to be screened, in order to give theatrical exhibitors the false impression that their idols’ movies are very popular so that the movie would be screened at more movie theaters.
把我炸出来	bǎ wǒ zhà chū lái	<Expression> Bomb me out. This expression is often used in sentences like “this question/word/picture bombed me out” meaning that the question/word/picture evokes one’s desire to speak up on the Internet.
情怀	qíng huái	n. Sentiment. This Internet slang term is used to describe one’s passion about something bigger than oneself. Sometimes it is used sarcastically.
不忘初心	bú wàng chū xīn	<Expression> Do not forget the original aspiration. This expression is used to remind oneself or to commend others for sticking to one’s beliefs or dreams.
丧	sàng	adj./v. To vegetate due to deep frustration. This Internet slang became popular in 2016 following Internet memes like 葛優癱 [gě yōu tān] “the Ge You slouch”, 廢柴 [fèi chái] “trashy firewood, douchebags”, 生無所戀 [shēng wú suǒ liàn] “There is nothing in life to long for”, Pepe the Frog, etc. Analysts attribute the popularity of this Internet slang term to the post-90s‘ [people born between 1990 and 1999] pessimism about social mobility amidst a host of social problems such as air pollution, the skyrocketing housing prices, and workplace stress.
丧文化	sàng wén huà	n. The subculture of vegetating. This Internet slang term refers to a collection of beliefs and behaviors that enable the working-class youth in China to express their pessimism about life and their future.
小确丧	xiǎo què sàng	n. Little+definite+frustration. A sarcastic antonym of 小确幸 [xiǎo què xìng] “Little definite happiness,” this Internet slang term was originally the title of an Internet pop song. Now it is used to describe the working-class youth’s certainty about daily nuisances and the drudgery of work.
打Call	dǎ call	v. To root for [someone or something]. This Internet slang term originated from Wotagei or otagei, which refers to a type of dancing and cheering gestures performed by wota, fans of Japanese idol singers (and thus seen as Akiba-kei), involving jumping, clapping, arm-waving and chanting slogans.
女司机	nǚ sī jī	n. Female driver. This Internet slang term indicates the prejudice that female drivers have poor driving skills.
马路杀手	mǎ lù shā shǒu	n. Road+killer. This Internet slang term refers to poor drivers. Female drivers are often unfairly labeled as road killers.
扎心了，老铁	zhā xīn le, lǎo tiě	<Expression> It smarts, buddy. This expression is adapted from the Northeastern Chinese dialect. 紮心 [zhā xīn] means “pierce my heart” while 老鐵 [lǎo tiě] is a slang term for “good friend.” This expression became popular at the beginning of 2017 and is often used humorously.
手欠	shǒu qiàn	adj. Hand+lacking. This Internet slang term is used to blame oneself or others for clicking on a link that is regrettable, such as seeing or buying something regrettable online.
尬聊	gà liáo	v. Embarrassment+chat. To have an awkward and hilarious conversation usually because the people don’t see eye to eye.
小仙女	xiǎo xiān nǚ	n. Little+nymph. 小姐姐 [xiǎo jiě jiě] n. Little+older sister. Both Internet slang terms are used to address or describe girls and young women. These two newly-coined terms have probably rendered 美眉/MM [měi méi] “pretty girl” obsolete…[允悲] 
还有这种操作	hái yǒu zhè zhǒng cāo zuò	<Gaming terminology> Expression. This gambit exists?! An equivalent of “Didn’t see this coming.” This expression recently replaced 黑人問號 [hēi rén wèn hào] to express one’s confusion, amazement, or shock.
黑人问号	hēi rén wèn hào	n. Black person+question marks. This Internet slang term derives from pictures of Nicholas Aaron “Nick” Young, an NBA player for the Los Angeles Lakers, with question marks added. This meme is used when you are perplexed, shocked, or speechless. 
站队	zhàn duì	v. Stand+queue. To take sides.
砸简历	zá jiǎn lì	Smash+resumes. Expression. Smash [us with your] resumes. This Internet slang term is used by employers on social media to invite job applicants to email resumes to them.
推送	tuī sòng	v. Push+send. Recommend+send [articles]. This Internet slang term is widely by organizations on Weibo and WeChat to notify the subscribers or followers of the latest articles.
绿绿	lǜ lǜ	n. Green green. This Internet slang term refers to the Muslims, because green is an important color in the Muslim world.
翻墙	fān qiáng	v. To climb over a wall. This Internet slang term means to climb over the Great Firewall of China, a censorship and surveillance project that blocks potentially unfavorable incoming data from foreign countries. The purpose is to access blocked overseas websites.
墙内	qiáng nèi	adj. On this side of the wall. This Internet slang term refers to the Internet environment affected by the Great Firewall.
墙外	qiáng wài	adj. On the other side of the wall. This Internet slang term refers to the Internet environment unaffected by the Great Firewall.
虐腹	nüè fù	v. Abuse+abdomen. To do intense ab workouts, especially to develop a visible Adonis belt or a V-shaped core.
爱笑的女孩运气不会太差	ài xiào de nǚ hái yùn qi bú huì tài chà	: Girls who like laughing usually don’t have bad luck. 
撒狗粮	sǎ gǒu liáng	v. To pour dog food. (Of a couple) to show affection toward each other online or offline, which may trigger envy, jealousy, and self-pity among single people.
回忆杀	huí yì shā	n. Memory+kill. In the Japanese comic book series Naruto, killing scenes tend to begin with flashbacks of incidents from the past. As an Internet slang term, it refers to the emotional reminiscing about the past.
摸头杀	mō tóu shā	n. Gently caress and stroke the head+kill. Originating from the Japanese manga trope of a guy caressing a gloomy girl’s head to comfort her, this Internet slang term is now regarded as a favorable flirting or titillating technique (effective only when used by one’s love interest or idol).
少女心	shào nǚ xīn	n. Teen girl’s heart. A person with a teen girl’s heart is girly, dreamy, sensitive, vigorous, and sentimental. This Internet slang term is often used positively to describe a person who unapologetically adores girly toys and longs for romantic chance encounters with male celebrities like a moony teenage fangirl. This term sometimes runs the risk of perpetuating gender stereotypes about girls and teenagers.
三岁	sān suì	n. Three-year-old. This Internet slang term is often coupled with someone’s last name. It became popular first when used to describe Hong Kong actor Francis Ng aka Wu Zhenyu when he appeared with his son on the reality TV show Where Are We Going, Dad in 2014. Netizens dubbed him “Wu Three-Year-Old”, amused by his mischievous and childlike personality on the show as well as on Weibo. The meme has been widely used to describe many beloved celebrities.
劳资 (=老子)	láo zī (=lǎo zi)	n. Labor+capital. I.. This Internet slang term means 老子 [lǎo zi] “I (used jocularly and arrogantly)” because they sound similar.
手撕鬼子	shǒu sī guǐ zi	n. To lacerate the devils [a term of abuse for foreign invaders, particularly Japanese invaders] by hand. This Internet slang term pokes fun at the 2011 Chinese TV drama The Curious Maestros against Japanese Invasion in which a Kungfu master tears up the Japanese invaders in the War of Resistance against Japan (1937-1945). The plot was berated online and by state-run newspapers like People’s Daily for distorting history.
抗日神剧	kàng rì shén jù	n. Epic dramas of the War of Resistance against Japan. This Internet slang term mocks TV dramas that blend history with fantasy to over-glorify the Chinese army in the War of Resistance against Japan. Such dramas are widely criticized by both the media and Internet users for distorting history.
秒回	miǎo huí	v. To reply within a second. To reply promptly.
心大	xīn dà	adj. Heart+big. This Internet slang term describes people who are so careless that they may put themselves or others in danger. It also describes people who are less susceptible to criticism or personal attacks because they don’t give a damn.
脸大	liǎn dà	adj. Big-faced. This Internet slang term is used to criticize someone for being brazen or narcissistic.
自黑	zì hēi	v. To make self-effacing comments. It could be a form of humble brag, but it could also serve the sole purpose of amusing others.
你的良心不会痛吗	nǐ de liáng xīn bú huì tòng ma	<Expression> Doesn’t your conscience feel pain? This expression originated from an Internet joke about the bromance between Tang poets Du Fu and Li Bai. The joke claims that Du Fu wrote 12 poems for or about Li Bai, but Li Bai reciprocated with only one poem. The joke writer felt sorry for the “mistreated” Du Fu and questioned Li Bai if he felt guilty for his “cruelty” with the aforementioned expression. Regardless of its original interrogative tone, this expression is now often used humorously to tease someone.
流量小生	liú liàng xiǎo shēng	n. Traffic+young man. 
流量小花	liú liàng xiǎo huā	n. Traffic+little flower. 
盆栽精	pén zāi jīng	n. Bonsai+elf/spirit. This Internet slang term is a loving nickname for The Weeknd due to his dreadlocks resembling a bonsai tree.
葛优瘫	gě yōu tān	n. Ge You slouch. This Internet slang term referring to the sitting posture of actor Ge You’s role in the classic sitcom I Love My Family (1993-1994). It became popular in summer 2016 to describe how people relax in the sweltering heat.
别说话，吻我	bié shuō huà, wěn wǒ	Expression. Don’t talk, kiss me. This expression was a caption of pouting selfies flaunted by a successful gamer. It also appeared in the lyrics of an internet pop song. Now it is used for joking or playing cute.
厉害了word…	lì hài le word…	<Expression> An alternative way of 厲害了我的… [lì hài le wǒ de…]. This expression substitutes 我的… [wǒ de…] “my…”with “word”… because of similar pronunciations.
点赞之交	diǎn zàn zhī jiāo	n. Click+like+acquaintances. People who maintain a minimal connection or their friendship superficially by liking each other’s social media posts.
惹	rě	Particle. This Internet slang term is a substitute for 了 [le] which is a particle indicating the completion of an action. It also mimics the Taiwanese Mandarin accent.
这样的。。。给我来一打	zhè yàng de…gěi wǒ lái yì dá	<Expression> Give me a dozen of…like this. This expression is used to emphasize one’s affection for something or someone.
鬼知道我经历了什么	guǐ zhī dào wǒ jīng lì le shén me	<Expression> The ghost knows what I went through. God knows what I went through. This expression was first made popular by swimmer Fu Yuanhui during the 2016 Rio Olympics when she described her challenging training experiences. She used another Internet slang term 洪荒之力 [hóng huāng zhī lì] “preternatural power” in the interview. Her candid and humorous replies made her an Internet sensation.
什么仇什么怨	shén me chóu, shén me yuàn	<Expression> What grudge do you hold against me? This expression first became popular in 2014 as a passenger’s reply to another passenger who tried to stop him from cracking melon seeds on the bus. They kept arguing for seven minutes while the melon seed cracker grumbled “What grudge do you hold against me [so that you keep pestering me]?” several times during the process. Now the expression is used as a comment on or complaint about an interpersonal conflict that one does not fully understand.
废柴	fèi chái	n. Trashy+firewood. Loser. Schmuck. This Internet slang term describes a loser or worthless person who has the potential to be rich and realize his or her dreams one day.
黑历史	hēi lì shǐ	n. Black+history. One’s disgraceful past. Sometimes it is used humorously to describe one’s embarrassing experiences when he or she was a rookie.
钱妞	qián niū	n. Money+lass. This Internet slang term is a nickname for Kesha.
吉米肥伦秀	jí mǐ féi lún xiù	n. Jimmy+fat+[Fal]lon+show. This Internet slang term is a chirpy translation of The Tonight Show Starring Jimmy Fallon. However, 肥倫 [féi lún] “Fatlon” is used only because it sounds similar with “Fallon” but it is not a nickname for the host himself. The alternative translations include 肥倫秀 [féi lún xiù] “Fatlon Show” and 吉米肥倫今夜秀 [jí mǐ féi lún jīn yè xiù] “Jimmy Fatlon Tonight Show.”
吉米鸡毛秀	jí mǐ jī máo xiù	n. Jimmy+Chicken feather+show. This Internet slang term is a chirpy translation of Jimmy Kimmel Live! because 雞毛 [jī máo] “chicken feather” sounds like “Kimmel.” However, 雞毛 [jī máo] “chicken feather” is a not a nickname for Jimmy Kimmel. A shorter translation of the show name is 雞毛秀 [jī máo xiù] “Chicken Feather Show.”
扣扣熊	kòu kòu xióng	n. Button+button+bear. This Internet slang term is a nickname for Stephen Colbert because it sounds like his last name “Colbert.”
囧司徒	jiǒng sī tú	n. Awkward+Situ [Chinese surname]. This Internet slang term is a nickname for Jon Stewart due to similar pronunciation.
雨神	yǔ shén	n. Rain God. This Internet slang term is a nickname for Jam Hsiao or Xiao Jingteng because his presence in new cities during the concert tour tended to coincide with downpours.
水果姐	shuǐ guǒ jiě	n. Fruit+sister. This Internet slang term is a nickname for Katy Perry because of her colorful wardrobe. She is also famous for the fruity outfit in the Super Bowl halftime performance.
付兰兰 / 腐兰兰	fù lán lán / fǔ lán lán	n. Fu Lanlan or Rotten Lanlan.. This Internet slang term is an affectionate nickname for James Franco because it sounds like his last name. “Lanlan” is traditionally a female name and 腐 [fǔ] as an Internet slang term means “obsessed with bromance or romance between two young men .”
麻辣鸡	má là jī	n. Spicy+chick. This Internet slang term is a nickname for Nicki Minaj because it sounds like her last name “Minaj” and compliments her voluptuous figure.
火星哥	huǒ xīng gē	n. Brother Mars. This Internet slang term is an affectionate nickname for Bruno Mars.
抖森	dǒu sēn	n. Tremble+forest. This Internet slang term is a nickname for Tom Hiddleston because it sounds a little like his last name “Hiddleston.”
蛋妞儿	dàn niū er	n. Egg+lass. This Internet slang term is a nickname for the hunky Daniel Wu Yin-cho or Wu Yanzu. The slang term sounds like a nickname for a country girl in North China but it is adapted from the pronunciation of his English name “Daniel.”
卷福	juǎn fú	n. Curly+Holmes. This Internet slang term is a nickname for Benedict Cumberbatch because of his curly hair and his character Sherlock Holmes.
囧瑟夫	jiǒng sè fū	n. Awkward+[Jo]seph. This Internet slang term is an affectionate nickname for Joseph Leonard Gordon-Levitt, because his facial features look like the Chinese Internet slang term 囧 [jiǒng] “awkward.”
水逆	shuǐ nì	n. Mercury+retrograde. In astrology, when Mercury retrogrades, things tend to go wrong. This Internet slang term is used humorously to describe the reason for mishaps.
霉霉	méi méi	n. Mold Mold or Bummed Bummed. This Internet slang term is a loving nickname for Taylor Swift. Her Chinese fans feel sorry for her because her hits used to peak at No.2 on the Billboard Hot 100.
丁日	dīng rì	n. Dick+fxxk. This Internet slang term is a derogatory nickname for Justin Biber because the two Chinese characters look like his initials JB which is the Pinyin acronym for 雞巴 [jī bā] “penis.”
高司令	gāo sī lìng	n. Commander Gao. This Internet slang term is a nickname for Ryan Gosling because it sounds like the Chinese translation of his last name: 高斯林 [gāo sī lín].
宇宙观	yǔ zhòu guān	n. Universe+view. Adapted from the word “worldview,” this Internet slang term is often used as a precept reminding people not to take themselves too seriously: Look at yourself from the perspective of the universe, and you’ll realize how trivial your problems are.
怎么破	zěn me pò	Expression. How to+break. How can we solve [a problem]? How should I deal with [a situation]? This expression is used to play cute and provide/ask for a solution.
丧心病狂	sàng xīn bìng kuáng	adj. Frenzied and perverse. As an Internet slang term, it is often used positively or neutrally to describe one’s wildly unexpected behavior.
传送门	chuán sòng mén	n. Convey+door. Door-shaped teleporter.【Computing】Portal, the link to a website. This Internet slang term often precedes a website link. It is also often used to request the link to more information on a subject.
摊手	tān shǒu	v./n. To have one’s open palms face upwards. Smugshrug. This Internet slang term originally described the emoticon ¯\_(ツ)_/¯ and is now often used directly to show that you don’t give a damn about something or have to accept an unfavorable situation.
周边	zhōu biān	n. Peripheral [products. ] Merchandise produced to take advantage of a related work or a celebrity featured in the work. A tie-in or spin-off.
黑科技	hēi kē jì	n. Black technology. This term first appeared in フルメタル・パニックor Full Metal Panic!, a series of light novels written by Shoji Gatoh and illustrated by Shiki Douji, and referred to technology that is far more advanced than those of the real world. As a Chinese Internet slang term, it describes awe-inspiring technology that is beyond the understanding of the average people. Sometimes this term is used sarcastically.
热单	rè dān	n. 【Music】Hot+single. Short for 熱門單曲 [rè mén dān qǔ] “hit single.”  This Internet slang term usually refers to European and American pop songs in English.
你还记得大明湖畔的。。。吗	nǐ hái jì dé dà míng hú pàn de…ma	<Expression> Do you still remember…by the Daming Lake? This question was originally a line from the 1998 TV show Princess Return Pearl [or My Fair Princess]. Ziwei confronted her birth father Emperor Qianlong, “Do you still remember Xia Yuhe by the Daming Lake?” Xia Yuhe is Ziwei’s mother and Ziwei was born out of wedlock. Now this line is used humorously to remind the listener or reader of something or someone.
爆表	bào biǎo	adj./adv. Off the charts, extrodinarily out of the norm, top of the line. 顏值爆表 [yán zhí bào biǎo] <Expression> To max out the cute-o-meter. Off-the-charts cute/pretty.
教科书般	jiào kē shū bān	adj. Textbook. Meeting the standards set by authorities or experts in the field. 教科書般的吻戏 [jiào kē shū bān de wěn xì] Textbook kissing scenes. Amazing kissing scenes.
不装逼我们还是好朋友	bù zhuāng bī wǒ men hái shì hǎo péng yǒu	<Expression> If you don’t act all snotty, we can still be good friends. 
放空	fàng kōng	v. To become mentally remote, to space out; to empty one’s mind. 
推坑	tuī kēng	v. To push [someone] into a pit. To persuade someone to become a fan of novels or manga delivered in serial form.
弃坑	qì kēng	v. To abandon a pit. To stop posting new chapters of an Internet novel and leave it unfinished; to stop playing an online game; to give up a hobby because of boredom.
出坑	chū kēng	v. To get out of a pit. To complete an Internet novel; to accomplish all the tasks in an online game.
填坑	tián kēng	v. To fill a pit. To update an online novel.
挖坑	wā kēng	v. To dig a pit. To start writing an Internet novel and publishing it in installments; to start playing an online game. To start a project that attracts people’s attention.
吓尿	xià niào	v. Spooked+pee. To be spooked and wet one’s pants.
公知	gōng zhī	n. Bogus experts. Although it is short for 公共知識分子 [gōng gòng zhī shí fèn zǐ] “public intellectual,” this coinage is often a pejorative term for rabble-rousers who seek support on social media by appealing to popular desires and prejudices.
禁欲系	jìn yù xì	n. Abstinent+sect. This Internet slang term describes the nice-looking and refined heterosexual male celebrities whose aloofness and reticence make them look as if they were not interested in sex.
日了狗	rì le gǒu	<Expression> Boinked the dog. 我真是日了狗了 [wǒ zhēn shì rì le gǒu le] “I had boinked the dog” is a vulgar way of whining “What have I done to deserve this?” It goes well with a facepalm.The term was originally an ID on Douyu TV (live streaming site).
然并卵	rán bīng luǎn	Expression. Short for 然而並沒有什麽卵用 [rán ér bìng méi yǒu shén me luǎn yòng] “But it is useless” or “But it doesn’t make any difference.” This expression is used to express one’s frustration or contempt.
追剧	zhuī jù	v. Chase+drama. To binge-watch TV dramas or to keep up with the latest episodes of a new TV series.
视奸	shī jiān	v. Visually+rape. This Internet slang term originated in Japan to describe sexual objectification of women in photography, but now in China it means: 1) to stare at women in a lewd way; 2) to annoy others online through oversharing.
砖家	zhuān jiā	n. Brick+expert. Charlatans. This Internet slang term and 專家 [zhuān jiā] are homophones. It is a cynical nickname for bogus experts who mislead the public with irresponsible or unreliable comments. Their credibility is jeopardized by their own ignorance or depravity.
干了这碗毒鸡汤	gān le zhè wǎn dú jī tāng	Drink up this bowl of poisonous chicken soup. To swallow the hard truth. To swallow the bitter pill. This invitation is used before pointing out the poignant reality or harsh-sounding advice and asking the audience to accept it.
先森	xiān sēn	n. First+forest. Sir, mister. This Internet slang term is a phonetic deviation of 先生 [xiān shēng] with a southern accent. The use of this slang term indicates playfulness and/or affection.
跪舔	guì tiǎn	v. Kneel+lick. To suck up to someone; to treat someone with a servile attitude; to blindly admire someone or something. This Internet slang term also humorously describes one’s fervent admiration for someone or something.
细思恐极	xì sī kǒng jí	Expression. Meticulously+think+fear+extreme. To think carefully about something to a point where one is petrified to the extreme.
请收下我的膝盖	qǐng shōu xià wǒ de xī gài	<Expression> Please accept my knees. Please allow me to kneel down in front of you. Please accept my reverence [for you].
活捉一只	huó zhuō yì zhī	v. To catch a [cute person, animal, or thing] alive. This Internet slang term is often used humorously to describe a happy encounter or discovery online or offline.
蹭热度	cèng rè dù	v. Cadge+heat. To freeload the popularity of a more famous celebrity for personal gain, especially public attention. This Internet slang term is often used by the fans to attack someone whom they often consider to be less popular than their idol.
单身汪	dān shēn wāng	n. Single+woof. Single+woof.  This Internet slang term refers to single people who are eager to enter a relationship but find it difficult to achieve the goal.
嗨p	hāi p	adj. Hi+P. This Internet slang term is a phonetic deviation of “happy.”
天啦噜	tiān la lu	Interj. Zoikes; well, well; oh Lord; wow. 
你这是在搞事情	nǐ zhè shì zài gǎo shì qing	Expression. You are causing trouble for me. Actor Chen He frequently used this expression on the Chinese version of Running Man. Now this expression is used to vent or joke about unexpected or undesirable situations.
握爪	wò zhǎo/wò zhuǎ	v. Hold+claw. A cute way of saying 握手 [wò shǒu] “shake hands.”
怼	duǐ	v. 1. To inveigh against [someone]. 2. To debate with [someone].
相爱相杀	xiāng ài xiāng shā	<Expression> To love and kill each other. This Internet slang term humorously describes a de facto or assumptive love-hate relationship between two individuals.
你咋不上天呢	nǐ zǎ bú shàng tiān ne	Expression. Why don’t you just go up into the sky? You might say that to a person who is full of hot air or feels too good about himself or herself. Hopefully your sarcasm will bring them down to earth
原地爆炸	yuán dì bào zhà	Expression. Implode right where you are. This expression is used to indicate one’s dissatisfaction with or anger at a person’s statement or action. It is a euphemism for “Get lost.”
萌炸	méng zhà	adj. Cute+explode. Explosively cute. Cute overload.
来啊，互相伤害啊	lái a, hù xiāng shāng hài a	<Expression> Come on, let’s hurt each other. At first glance, this expression is used to provoke a quarrel, but more often than not, it serves to humorously comment on a potentially combative situation.
先马后看	xiān mǎ hòu kàn	<Expression> First+bookmark+later+read. Since 馬 [mǎ]=馬克 [mǎ kè]=Mark=Bookmark, this phrase means “Bookmark it for later perusal.” It is used when you re-share something you like and want to read more closely when you have a moment.
蓝瘦香菇	lán shòu xiāng gū	n. Blue+slim+shiitake mushroom. This Internet slang term is how a 24-year-old man from Nanning, Guangxi said 難受想哭 [nán shòu xiǎng kū] “Sad, want to cry” in the Nanning dialect. His teary monologue made him an Internet sensation overnight.
种草	zhòng cǎo	v. Grow+grass. This Internet slang term compares recommending products to others to growing grass, because one plants the seeds of desire for the product in the listener’s mind. The speaker is usually a fashion blogger or a loyal consumer of a brand.
小白	xiǎo bái	n. Little+white. This Internet slang term is analogous to “rookie” or “newbie.” This term is often used to describe one’s inexperience in a field. It is a neutral or positive term because it implies one’s need for learning.
男神经 /女神经	nán shén jīng / nǚ shén jīng	Male buffoon/ female buffoon.. Slightly different from 男神/女神 [nán shén / nǚ shén] which literally mean “god/goddess,“ this set of Internet slang terms are saved for your goofy friends or yourself. Although 神經 [shén jīng] is short for 神經病 [shén jīng bìng] “neurotic,” many people won’t feel offended. These two Internet slang terms tend to be deemed positive for acknowledging a person’s sense of humor.
闪	shǎn	v. Literally “flash,” this Internet slang term means to leave swiftly, to beat a hasty retreat. 
有毒	yǒu dú	adj. Poisonous. This Internet slang term is often used to describe any viral Internet meme such as a catchy melody, an Internet spoof, and a humorous emoji, that is addictive. It also describes a person who is goofy and funny.
炒鸡	chǎo jī	adj. Stir-fry+chicken. This Internet slang term means 超級 [chāo jí] “super, extremely.” Since the vegetarians and vegans in China don’t eat chicken anymore, they put the dish name to good use…
敲	qiāo	adj. Strike. This verb as an Internet slang term is a phonetic deviation of 超 [chāo] “super, extremely.” When you use this meme in Internet posting or online conversations, you are deliberately trying to lighten up or act cute.
泥萌	ní méng	pron. Mud+cute. You guys. This Internet slang term is a phonetic deviation of 你們 [nǐ men] “you guys.” This term is often used humorously.
拉拉	lā lā	n./adj. Holding (hands). This Internet slang term means “lesbian.” Similar terms include 百合 [bǎi hé] lily, 女同 [nǚ tóng] female+same, and 蕾絲邊 [léi sī biān] lace+border.
有范	yǒu fàn	adj. Having great panache, radiant with confidence, displaying distinctive and stylish elegance. This Internet slang term praises one’s appearance, fashion sense, mannerisms, and/or character.
厉害了我的哥	lì hài le wǒ de gē	<Expression> Wow you rock, my brother. This Internet slang term came into popularity as a high school student’s comment on the dazzling gaming skills of his military training instructor who caught him playing The King’s Glory on the phone. Instead of confiscating the phone, the instructor unleashed his inner gamer and helped the student win the game. This expression is now used to express astonishment or amazement. The word “brother” is replaced in other contexts to address different people.
敲黑板	qiāo hēi bǎn	V. To strike the blackboard with one’s knuckles or hand (to ask the students to pay attention). This Internet slang term is reminiscent of the teaching style of many Chinese teachers. This Internet slang term is used to emphasize something.
此处应有掌声	cǐ chù yīng yǒu zhǎng shēng	<Expression> A round of applause is expected here. This expression is often humorously used by the self-touted speaker to invite the audience to acknowledge what he or she just said.
感觉身体被掏空	gǎn jué shēn tǐ bèi tāo kōng	<Expression> [I] feel the insides of my body were scooped out. I feel so drained. This Internet slang term is used to describe fatigue and depression. For example, you can use it to describe how you feel when your boss incessantly asks you to work overtime.
脱线	tuō xiàn	v. To derail. To suddenly change the subject; to suddenly become distracted.
造	zào	v. To know, know of. This Internet slang term is a funny variation of 知道 [zhī dào]. They sound similar especially when you say the original word very fast. It was created to mimic the way the word is uttered in Taiwanese Idol TV dramas.
始于颜值，陷于才华，忠于人品	shǐ yú yán zhí, xiàn yú cái huá, zhōng yú rén pǐn	Expression. [My love for my idol] started because of his or her looks, then I fell for his or her talents, and I stick around because of his or her character.
二哈	èr hā	n. Silly+Ha. Silly husky. This Internet slang term is an affectionate nickname for pet huskies.
痴汉脸	chī hàn liǎn	n. Infatuated man’s face. This Internet slang term is used to describe one’s ardent admiration for someone or something. It is very often seen in the humorous depiction of one’s adoration for an idol’s looks and/or talents.
